#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE376F
#Date Time: 2020-07-30 13:30:31.335
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 20 mV
#Offset: -30 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: Rdy
#Voltage: -5 V

Time (s)	Channel 2 (V)
-0.002541030024793388	0.9983833933788743
-0.002540400024793389	0.9980478446233363
-0.002539770024793388	0.9987189421344125
-0.002539140024793389	0.9990544908899505
-0.002538510024793389	0.9983833933788744
-0.002537880024793388	0.9980478446233363
-0.002537250024793389	0.9977122958677983
-0.002536620024793389	0.9973767471122601
-0.002535990024793388	0.9983833933788744
-0.002535360024793389	0.9983833933788744
-0.002534730024793388	0.9987189421344125
-0.002534100024793388	0.9980478446233366
-0.002533470024793389	0.9987189421344125
-0.002532840024793388	0.9987189421344125
-0.002532210024793389	0.9987189421344125
-0.002531580024793389	0.9980478446233363
-0.002530950024793388	0.9980478446233363
-0.002530320024793389	0.9980478446233363
-0.002529690024793388	0.9983833933788744
-0.002529060024793388	0.9980478446233364
-0.002528430024793389	0.9983833933788744
-0.002527800024793388	0.9990544908899506
-0.002527170024793389	0.9990544908899506
-0.002526540024793389	0.9987189421344125
-0.002525910024793388	0.9987189421344125
-0.002525280024793389	0.9983833933788744
-0.002524650024793389	0.9987189421344125
-0.002524020024793388	0.9990544908899507
-0.002523390024793389	0.9993900396454887
-0.002522760024793388	0.9983833933788744
-0.002522130024793389	0.9987189421344124
-0.002521500024793389	0.9980478446233363
-0.002520870024793388	0.9980478446233363
-0.002520240024793389	0.9983833933788744
-0.002519610024793389	0.9983833933788744
-0.002518980024793388	0.9980478446233362
-0.002518350024793389	0.9977122958677982
-0.002517720024793388	0.9980478446233363
-0.002517090024793389	0.9983833933788743
-0.002516460024793389	0.9987189421344125
-0.002515830024793388	0.9983833933788744
-0.002515200024793389	0.9980478446233364
-0.002514570024793389	0.9977122958677982
-0.002513940024793388	0.9980478446233366
-0.002513310024793389	0.9987189421344125
-0.002512680024793388	0.9983833933788744
-0.002512050024793389	0.9983833933788744
-0.002511420024793389	0.9983833933788744
-0.002510790024793388	0.9983833933788744
-0.002510160024793389	0.9980478446233364
-0.002509530024793389	0.9983833933788744
-0.002508900024793388	0.9977122958677983
-0.002508270024793389	0.9980478446233363
-0.002507640024793388	0.9980478446233363
-0.002507010024793389	0.9983833933788743
-0.002506380024793389	0.9987189421344125
-0.002505750024793388	0.9983833933788744
-0.002505120024793389	0.9983833933788744
-0.002504490024793389	0.9983833933788744
-0.002503860024793388	0.9987189421344121
-0.002503230024793389	0.9980478446233363
-0.002502600024793388	0.9983833933788744
-0.002501970024793388	0.9987189421344125
-0.002501340024793389	0.9987189421344125
-0.002500710024793388	0.9987189421344125
-0.002500080024793389	0.5135154416265231
-0.002499450024793389	-1.016586883627489
-0.002498820024793388	-1.025646700027017
-0.002498190024793389	-1.024304505004865
-0.002497560024793388	-1.020949017449484
-0.002496930024793388	-1.019271273671792
-0.002496300024793389	-1.016586883627489
-0.002495670024793388	-1.015244688605336
-0.002495040024793389	-1.014238042338722
-0.002494410024793389	-1.013566944827646
-0.002493780024793388	-1.012895847316569
-0.002493150024793389	-1.012895847316569
-0.002492520024793389	-1.012895847316569
-0.002491890024793388	-1.012224749805493
-0.002491260024793389	-1.011889201049955
-0.002490630024793388	-1.011553652294417
-0.002490000024793389	-1.011218103538879
-0.002489370024793389	-1.011553652294417
-0.002488740024793388	-1.011218103538879
-0.002488110024793389	-1.010882554783341
-0.002487480024793389	-1.011218103538879
-0.002486850024793388	-1.010547006027802
-0.002486220024793389	-1.009875908516726
-0.002485590024793388	-1.009875908516726
-0.002484960024793389	-1.010211457272264
-0.002484330024793389	-1.010211457272264
-0.002483700024793388	-1.010211457272264
-0.002483070024793389	-1.009875908516726
-0.002482440024793389	-1.009875908516726
-0.002481810024793388	-1.010211457272264
-0.002481180024793389	-1.00920481100565
-0.002480550024793388	-1.009540359761188
-0.002479920024793389	-1.009540359761188
-0.002479290024793389	-1.00920481100565
-0.002478660024793388	-1.009875908516726
-0.002478030024793389	-1.009875908516726
-0.002477400024793389	-1.009875908516726
-0.002476770024793388	-1.009875908516726
-0.002476140024793389	-1.009875908516726
-0.002475510024793388	-1.009540359761188
-0.002474880024793389	-1.010211457272264
-0.002474250024793389	-1.009875908516726
-0.002473620024793388	-1.009875908516726
-0.002472990024793389	-1.009875908516726
-0.002472360024793389	-1.010547006027803
-0.002471730024793388	-1.010547006027802
-0.002471100024793389	-1.010211457272264
-0.002470470024793388	-1.009540359761188
-0.002469840024793389	-1.009540359761188
-0.002469210024793389	-1.00920481100565
-0.002468580024793388	-1.009540359761188
-0.002467950024793389	-1.009540359761188
-0.002467320024793389	-1.009540359761188
-0.002466690024793388	-1.009540359761188
-0.002466060024793389	-1.009875908516726
-0.002465430024793388	-1.009540359761188
-0.002464800024793388	-1.009540359761188
-0.002464170024793389	-1.009540359761188
-0.002463540024793388	-1.00920481100565
-0.002462910024793389	-1.00920481100565
-0.002462280024793389	-1.00920481100565
-0.002461650024793388	-1.009540359761188
-0.002461020024793389	-1.009875908516726
-0.002460390024793388	-1.009875908516726
-0.002459760024793388	-1.008869262250112
-0.002459130024793389	-1.008869262250112
-0.002458500024793388	-1.00920481100565
-0.002457870024793389	-1.009540359761188
-0.002457240024793389	-1.008869262250112
-0.002456610024793388	-1.008533713494574
-0.002455980024793389	-1.008869262250112
-0.002455350024793389	-1.00920481100565
-0.002454720024793388	-1.009540359761188
-0.002454090024793389	-1.009540359761188
-0.002453460024793388	-1.009875908516726
-0.002452830024793389	-1.009875908516726
-0.002452200024793389	-1.010211457272264
-0.002451570024793388	-1.009540359761188
-0.002450940024793389	-1.008533713494574
-0.002450310024793389	-1.00920481100565
-0.002449680024793388	-1.008869262250112
-0.002449050024793389	-1.009540359761188
-0.002448420024793388	-1.009875908516726
-0.002447790024793389	-1.00920481100565
-0.002447160024793389	-1.008869262250112
-0.002446530024793388	-1.008533713494574
-0.002445900024793389	-1.008533713494574
-0.002445270024793389	-1.00920481100565
-0.002444640024793388	-1.008869262250112
-0.002444010024793389	-1.00920481100565
-0.002443380024793388	-1.009875908516726
-0.002442750024793389	-1.009540359761188
-0.002442120024793389	-1.00920481100565
-0.002441490024793388	-1.00920481100565
-0.002440860024793389	-1.008869262250112
-0.002440230024793389	-1.008869262250112
-0.002439600024793388	-1.008869262250112
-0.002438970024793389	-1.00920481100565
-0.002438340024793388	-1.009540359761188
-0.002437710024793389	-1.00920481100565
-0.002437080024793389	-1.008533713494574
-0.002436450024793388	-1.009540359761188
-0.002435820024793389	-1.009540359761188
-0.002435190024793389	-1.010211457272264
-0.002434560024793388	-1.009875908516726
-0.002433930024793389	-1.008869262250112
-0.002433300024793388	-1.008533713494574
-0.002432670024793388	-1.008869262250112
-0.002432040024793389	-1.008869262250112
-0.002431410024793388	-1.009875908516726
-0.002430780024793389	-1.009875908516726
-0.002430150024793389	-1.009875908516726
-0.002429520024793388	-1.00920481100565
-0.002428890024793389	-1.00920481100565
-0.002428260024793388	-1.00920481100565
-0.002427630024793388	-1.008869262250112
-0.002427000024793389	-1.00920481100565
-0.002426370024793388	-1.00920481100565
-0.002425740024793389	-1.00920481100565
-0.002425110024793389	-1.008869262250112
-0.002424480024793388	-1.00920481100565
-0.002423850024793389	-1.00920481100565
-0.002423220024793388	-1.009540359761188
-0.002422590024793388	-1.00920481100565
-0.002421960024793389	-1.00920481100565
-0.002421330024793388	-1.009875908516726
-0.002420700024793389	-1.00920481100565
-0.002420070024793389	-1.009540359761188
-0.002419440024793388	-1.00920481100565
-0.002418810024793389	-1.00920481100565
-0.002418180024793389	-1.008869262250112
-0.002417550024793388	-1.008869262250112
-0.002416920024793389	-1.00920481100565
-0.002416290024793388	-1.009540359761188
-0.002415660024793389	-1.009540359761188
-0.002415030024793389	-1.008533713494574
-0.002414400024793388	-1.008533713494574
-0.002413770024793389	-1.00920481100565
-0.002413140024793389	-1.008869262250112
-0.002412510024793388	-1.008869262250112
-0.002411880024793389	-1.008869262250112
-0.002411250024793388	-1.009875908516726
-0.002410620024793389	-1.009875908516726
-0.002409990024793389	-1.009540359761188
-0.002409360024793388	-1.009540359761188
-0.002408730024793389	-1.00920481100565
-0.002408100024793389	-1.008869262250112
-0.002407470024793388	-1.008533713494574
-0.002406840024793389	-1.00920481100565
-0.002406210024793388	-1.008869262250112
-0.002405580024793389	-1.008533713494574
-0.002404950024793389	-1.00920481100565
-0.002404320024793388	-1.00920481100565
-0.002403690024793389	-1.008869262250112
-0.002403060024793389	-1.008869262250112
-0.002402430024793388	-1.008533713494574
-0.002401800024793389	-1.008869262250112
-0.002401170024793388	-1.009540359761188
-0.002400540024793389	-1.009875908516726
-0.002399910024793389	-1.008869262250112
-0.002399280024793388	-1.009540359761188
-0.002398650024793389	-1.008533713494574
-0.002398020024793389	-1.008533713494574
-0.002397390024793388	-1.00920481100565
-0.002396760024793389	-1.009540359761188
-0.002396130024793388	-1.00920481100565
-0.002395500024793388	-1.00920481100565
-0.002394870024793389	-1.008533713494574
-0.002394240024793388	-1.00920481100565
-0.002393610024793389	-1.00920481100565
-0.002392980024793389	-1.008869262250112
-0.002392350024793388	-1.008869262250112
-0.002391720024793389	-1.00920481100565
-0.002391090024793388	-1.00920481100565
-0.002390460024793388	-1.009540359761188
-0.002389830024793389	-1.008869262250112
-0.002389200024793388	-1.00920481100565
-0.002388570024793389	-1.008869262250112
-0.002387940024793389	-1.00920481100565
-0.002387310024793388	-1.009540359761188
-0.002386680024793389	-1.00920481100565
-0.002386050024793388	-1.00920481100565
-0.002385420024793388	-1.00920481100565
-0.002384790024793389	-1.00920481100565
-0.002384160024793388	-1.008869262250112
-0.002383530024793389	-1.00920481100565
-0.002382900024793389	-1.009540359761188
-0.002382270024793388	-1.00920481100565
-0.002381640024793389	-1.008869262250112
-0.002381010024793389	-1.008533713494574
-0.002380380024793388	-1.008533713494574
-0.002379750024793389	-1.00920481100565
-0.002379120024793388	-1.00920481100565
-0.002378490024793389	-1.00920481100565
-0.002377860024793389	-1.009540359761188
-0.002377230024793388	-1.00920481100565
-0.002376600024793389	-1.008533713494574
-0.002375970024793389	-1.008533713494574
-0.002375340024793388	-1.008869262250112
-0.002374710024793389	-1.008533713494574
-0.002374080024793388	-1.008198164739036
-0.002373450024793389	-1.00920481100565
-0.002372820024793389	-1.008533713494574
-0.002372190024793388	-1.008198164739036
-0.002371560024793389	-1.008533713494574
-0.002370930024793389	-1.008533713494574
-0.002370300024793388	-1.008869262250112
-0.002369670024793389	-1.008869262250112
-0.002369040024793388	-1.009875908516726
-0.002368410024793389	-1.009875908516726
-0.002367780024793389	-1.009540359761188
-0.002367150024793388	-1.008198164739036
-0.002366520024793389	-1.008198164739036
-0.002365890024793389	-1.008533713494574
-0.002365260024793388	-1.008869262250112
-0.002364630024793389	-1.008869262250112
-0.002364000024793388	-1.008869262250112
-0.002363370024793388	-1.008869262250112
-0.002362740024793389	-1.00920481100565
-0.002362110024793388	-1.009540359761188
-0.002361480024793389	-1.00920481100565
-0.002360850024793389	-1.008533713494574
-0.002360220024793388	-1.008198164739036
-0.002359590024793389	-1.008533713494574
-0.002358960024793388	-1.008869262250112
-0.002358330024793388	-1.008869262250112
-0.002357700024793389	-1.00920481100565
-0.002357070024793388	-1.008869262250112
-0.002356440024793389	-1.00920481100565
-0.002355810024793389	-1.008533713494574
-0.002355180024793388	-1.008533713494574
-0.002354550024793389	-1.008869262250112
-0.002353920024793388	-1.008533713494574
-0.002353290024793388	-1.008869262250113
-0.002352660024793389	-1.009875908516726
-0.002352030024793388	-1.00920481100565
-0.002351400024793389	-1.00920481100565
-0.002350770024793389	-1.00920481100565
-0.002350140024793388	-1.008869262250112
-0.002349510024793389	-1.008869262250112
-0.002348880024793389	-1.009540359761188
-0.002348250024793388	-1.008869262250112
-0.002347620024793389	-1.009540359761188
-0.002346990024793388	-1.009540359761188
-0.002346360024793389	-1.008869262250112
-0.002345730024793389	-1.008533713494574
-0.002345100024793388	-1.008533713494574
-0.002344470024793389	-1.008533713494574
-0.002343840024793389	-1.008533713494574
-0.002343210024793388	-1.008869262250112
-0.002342580024793389	-1.00920481100565
-0.002341950024793388	-1.008869262250112
-0.002341320024793389	-1.008869262250112
-0.002340690024793389	-1.008869262250112
-0.002340060024793388	-1.008869262250112
-0.002339430024793389	-1.00920481100565
-0.002338800024793389	-1.008869262250112
-0.002338170024793388	-1.008533713494574
-0.002337540024793389	-1.008198164739036
-0.002336910024793388	-1.00920481100565
-0.002336280024793389	-1.008869262250112
-0.002335650024793389	-1.008869262250112
-0.002335020024793388	-1.008869262250112
-0.002334390024793389	-1.00920481100565
-0.002333760024793389	-1.009540359761188
-0.002333130024793388	-1.009875908516726
-0.002332500024793389	-1.008869262250112
-0.002331870024793388	-1.00920481100565
-0.002331240024793389	-1.008198164739036
-0.002330610024793389	-1.008198164739036
-0.002329980024793388	-1.00920481100565
-0.002329350024793389	-1.009875908516726
-0.002328720024793389	-1.010547006027803
-0.002328090024793388	-1.009540359761188
-0.002327460024793389	-1.009540359761188
-0.002326830024793388	-1.00920481100565
-0.002326200024793388	-1.00920481100565
-0.002325570024793389	-1.00920481100565
-0.002324940024793388	-1.00920481100565
-0.002324310024793389	-1.009540359761188
-0.002323680024793389	-1.009540359761188
-0.002323050024793388	-1.009875908516726
-0.002322420024793389	-1.009540359761188
-0.002321790024793388	-1.009875908516726
-0.002321160024793388	-1.008869262250112
-0.002320530024793389	-1.008533713494574
-0.002319900024793388	-1.008533713494574
-0.002319270024793389	-1.00920481100565
-0.002318640024793389	-1.008869262250112
-0.002318010024793388	-1.009540359761188
-0.002317380024793389	-1.009540359761188
-0.002316750024793388	-1.008869262250112
-0.002316120024793388	-1.008198164739036
-0.002315490024793389	-1.00920481100565
-0.002314860024793388	-1.00920481100565
-0.002314230024793389	-1.008533713494574
-0.002313600024793389	-1.008869262250112
-0.002312970024793388	-1.008869262250112
-0.002312340024793389	-1.008198164739036
-0.002311710024793389	-1.008533713494574
-0.002311080024793388	-1.009540359761188
-0.002310450024793389	-1.009875908516726
-0.002309820024793388	-1.010211457272264
-0.002309190024793389	-1.009540359761188
-0.002308560024793389	-1.009875908516726
-0.002307930024793388	-1.009540359761188
-0.002307300024793389	-1.009875908516726
-0.002306670024793389	-1.00920481100565
-0.002306040024793388	-1.008869262250112
-0.002305410024793389	-1.008869262250112
-0.002304780024793388	-1.00920481100565
-0.002304150024793389	-1.00920481100565
-0.002303520024793389	-1.009875908516726
-0.002302890024793388	-1.009540359761188
-0.002302260024793389	-1.008869262250112
-0.002301630024793389	-1.008533713494574
-0.002301000024793388	-1.008533713494574
-0.002300370024793389	-1.008533713494574
-0.002299740024793388	-1.008869262250112
-0.002299110024793389	-1.008869262250112
-0.002298480024793389	-1.008869262250112
-0.002297850024793388	-1.008533713494574
-0.002297220024793389	-1.00920481100565
-0.002296590024793389	-1.00920481100565
-0.002295960024793388	-1.00920481100565
-0.002295330024793389	-1.00920481100565
-0.002294700024793388	-1.008869262250112
-0.002294070024793388	-1.00920481100565
-0.002293440024793389	-1.008869262250112
-0.002292810024793388	-1.008869262250112
-0.002292180024793389	-1.00920481100565
-0.002291550024793389	-1.008869262250112
-0.002290920024793388	-1.009540359761188
-0.002290290024793389	-1.009540359761188
-0.002289660024793388	-1.008869262250112
-0.002289030024793388	-1.008533713494574
-0.002288400024793389	-1.008533713494574
-0.002287770024793388	-1.008533713494574
-0.002287140024793389	-1.00920481100565
-0.002286510024793389	-1.009540359761188
-0.002285880024793388	-1.00920481100565
-0.002285250024793389	-1.008869262250112
-0.002284620024793388	-1.008533713494574
-0.002283990024793388	-1.008533713494574
-0.002283360024793389	-1.008198164739036
-0.002282730024793388	-1.008869262250112
-0.002282100024793389	-1.008869262250112
-0.002281470024793389	-1.008869262250112
-0.002280840024793388	-1.008869262250112
-0.002280210024793389	-1.008533713494574
-0.002279580024793388	-1.008869262250112
-0.002278950024793388	-1.00920481100565
-0.002278320024793389	-1.00920481100565
-0.002277690024793388	-1.009540359761188
-0.002277060024793389	-1.009540359761188
-0.002276430024793389	-1.008198164739036
-0.002275800024793388	-1.008198164739036
-0.002275170024793389	-1.008198164739036
-0.002274540024793389	-1.00920481100565
-0.002273910024793388	-1.00920481100565
-0.002273280024793389	-1.008869262250112
-0.002272650024793388	-1.008198164739036
-0.002272020024793389	-1.007862615983498
-0.002271390024793389	-1.008533713494574
-0.002270760024793388	-1.00920481100565
-0.002270130024793389	-1.00920481100565
-0.002269500024793389	-1.007862615983498
-0.002268870024793388	-1.008533713494574
-0.002268240024793389	-1.008869262250112
-0.002267610024793388	-1.008869262250112
-0.002266980024793389	-1.00920481100565
-0.002266350024793389	-1.008869262250112
-0.002265720024793388	-1.008533713494574
-0.002265090024793389	-1.008533713494574
-0.002264460024793389	-1.008869262250112
-0.002263830024793388	-1.00920481100565
-0.002263200024793389	-1.008869262250112
-0.002262570024793388	-1.008533713494574
-0.002261940024793389	-1.008198164739036
-0.002261310024793389	-1.008869262250112
-0.002260680024793388	-1.008869262250112
-0.002260050024793389	-1.008533713494574
-0.002259420024793389	-1.00752706722796
-0.002258790024793388	-1.008198164739036
-0.002258160024793389	-1.00920481100565
-0.002257530024793388	-1.009875908516726
-0.002256900024793388	-1.00920481100565
-0.002256270024793389	-1.00920481100565
-0.002255640024793388	-1.008869262250112
-0.002255010024793389	-1.008198164739036
-0.002254380024793389	-1.008198164739036
-0.002253750024793388	-1.008533713494574
-0.002253120024793389	-1.008533713494574
-0.002252490024793388	-1.00920481100565
-0.002251860024793388	-1.008533713494574
-0.002251230024793389	-1.008198164739036
-0.002250600024793388	-1.008198164739036
-0.002249970024793389	-1.008869262250112
-0.002249340024793389	-1.00920481100565
-0.002248710024793388	-1.008869262250112
-0.002248080024793389	-1.008869262250112
-0.002247450024793388	-1.008533713494574
-0.002246820024793388	-1.008533713494574
-0.002246190024793389	-1.008869262250112
-0.002245560024793388	-1.008869262250112
-0.002244930024793389	-1.008869262250112
-0.002244300024793389	-1.00920481100565
-0.002243670024793388	-1.00920481100565
-0.002243040024793389	-1.009540359761188
-0.002242410024793388	-1.00920481100565
-0.002241780024793388	-1.008533713494574
-0.002241150024793389	-1.008533713494574
-0.002240520024793388	-1.008533713494574
-0.002239890024793389	-1.009540359761188
-0.002239260024793389	-1.009875908516726
-0.002238630024793388	-1.009540359761188
-0.002238000024793389	-1.00920481100565
-0.002237370024793389	-1.00920481100565
-0.002236740024793388	-1.00920481100565
-0.002236110024793389	-1.008869262250112
-0.002235480024793388	-1.009540359761188
-0.002234850024793389	-1.008869262250112
-0.002234220024793389	-1.008198164739036
-0.002233590024793388	-1.007862615983498
-0.002232960024793389	-1.008198164739036
-0.002232330024793389	-1.008533713494574
-0.002231700024793388	-1.008533713494574
-0.002231070024793389	-1.008533713494574
-0.002230440024793388	-1.008869262250112
-0.002229810024793389	-1.008869262250112
-0.002229180024793389	-1.008533713494574
-0.002228550024793388	-1.00920481100565
-0.002227920024793389	-1.008869262250112
-0.002227290024793389	-1.008869262250112
-0.002226660024793388	-1.009540359761188
-0.002226030024793389	-1.00920481100565
-0.002225400024793388	-1.009875908516726
-0.002224770024793388	-1.009540359761188
-0.002224140024793389	-1.010211457272264
-0.002223510024793388	-1.00920481100565
-0.002222880024793389	-1.008533713494574
-0.002222250024793389	-1.008869262250112
-0.002221620024793388	-1.009540359761188
-0.002220990024793389	-1.00920481100565
-0.002220360024793388	-1.00920481100565
-0.002219730024793388	-1.009540359761188
-0.002219100024793389	-1.009540359761188
-0.002218470024793388	-1.00920481100565
-0.002217840024793389	-1.008869262250112
-0.002217210024793389	-1.009540359761188
-0.002216580024793388	-1.008869262250112
-0.002215950024793389	-1.008869262250112
-0.002215320024793388	-1.009540359761188
-0.002214690024793388	-1.00920481100565
-0.002214060024793389	-1.00920481100565
-0.002213430024793388	-1.00920481100565
-0.002212800024793389	-1.008869262250112
-0.002212170024793389	-1.008869262250112
-0.002211540024793388	-1.008869262250112
-0.002210910024793389	-1.008533713494574
-0.002210280024793388	-1.009540359761188
-0.002209650024793388	-1.00920481100565
-0.002209020024793389	-1.00920481100565
-0.002208390024793388	-1.00920481100565
-0.002207760024793389	-1.00920481100565
-0.002207130024793389	-1.00920481100565
-0.002206500024793388	-1.009875908516726
-0.002205870024793389	-1.00920481100565
-0.002205240024793389	-1.00920481100565
-0.002204610024793388	-1.009540359761188
-0.002203980024793389	-1.00920481100565
-0.002203350024793388	-1.009540359761188
-0.002202720024793389	-1.009540359761188
-0.002202090024793389	-1.00920481100565
-0.002201460024793388	-1.00920481100565
-0.002200830024793389	-1.009540359761188
-0.002200200024793389	-1.009875908516726
-0.002199570024793388	-1.008869262250112
-0.002198940024793389	-1.008869262250112
-0.002198310024793388	-1.008533713494574
-0.002197680024793389	-1.008869262250112
-0.002197050024793389	-1.00920481100565
-0.002196420024793388	-1.008869262250112
-0.002195790024793389	-1.008869262250112
-0.002195160024793389	-1.00920481100565
-0.002194530024793388	-1.008869262250112
-0.002193900024793389	-1.00920481100565
-0.002193270024793388	-1.00920481100565
-0.002192640024793389	-1.009875908516726
-0.002192010024793389	-1.00920481100565
-0.002191380024793388	-1.00920481100565
-0.002190750024793389	-1.00920481100565
-0.002190120024793389	-1.009540359761188
-0.002189490024793388	-1.009875908516726
-0.002188860024793389	-1.00920481100565
-0.002188230024793388	-1.008869262250112
-0.002187600024793388	-1.00920481100565
-0.002186970024793389	-1.009540359761188
-0.002186340024793388	-1.00920481100565
-0.002185710024793389	-1.008869262250112
-0.002185080024793389	-1.00920481100565
-0.002184450024793388	-1.00920481100565
-0.002183820024793389	-1.008869262250112
-0.002183190024793388	-1.00920481100565
-0.002182560024793388	-1.009540359761188
-0.002181930024793389	-1.010211457272264
-0.002181300024793388	-1.010211457272264
-0.002180670024793389	-1.009875908516727
-0.002180040024793389	-1.008869262250112
-0.002179410024793388	-1.008869262250112
-0.002178780024793389	-1.008198164739036
-0.002178150024793388	-1.008869262250112
-0.002177520024793388	-1.009540359761188
-0.002176890024793389	-1.009540359761188
-0.002176260024793388	-1.009875908516726
-0.002175630024793389	-1.009540359761188
-0.002175000024793389	-1.00920481100565
-0.002174370024793388	-1.009540359761188
-0.002173740024793389	-1.00920481100565
-0.002173110024793388	-1.008533713494574
-0.002172480024793388	-1.008869262250112
-0.002171850024793389	-1.009540359761188
-0.002171220024793388	-1.010547006027803
-0.002170590024793389	-1.009204811005651
-0.002169960024793389	-1.008533713494574
-0.002169330024793388	-1.008533713494574
-0.002168700024793389	-1.008533713494574
-0.002168070024793389	-1.008533713494574
-0.002167440024793388	-1.008533713494574
-0.002166810024793389	-1.008869262250112
-0.002166180024793388	-1.009875908516726
-0.002165550024793389	-1.009540359761188
-0.002164920024793389	-1.00920481100565
-0.002164290024793388	-1.008869262250112
-0.002163660024793389	-1.00920481100565
-0.002163030024793389	-1.009540359761188
-0.002162400024793388	-1.00920481100565
-0.002161770024793389	-1.008533713494574
-0.002161140024793388	-1.009540359761188
-0.002160510024793389	-1.009540359761188
-0.002159880024793389	-1.009875908516726
-0.002159250024793388	-1.010211457272264
-0.002158620024793389	-1.009204811005651
-0.002157990024793389	-1.008869262250112
-0.002157360024793388	-1.008869262250112
-0.002156730024793389	-1.009540359761188
-0.002156100024793388	-1.00920481100565
-0.002155470024793388	-1.00920481100565
-0.002154840024793389	-1.00920481100565
-0.002154210024793388	-1.008869262250112
-0.002153580024793389	-1.008869262250112
-0.002152950024793389	-1.008869262250112
-0.002152320024793388	-1.00920481100565
-0.002151690024793389	-1.008869262250112
-0.002151060024793388	-1.008198164739036
-0.002150430024793388	-1.007862615983498
-0.002149800024793389	-1.008198164739036
-0.002149170024793388	-1.008198164739036
-0.002148540024793389	-1.00920481100565
-0.002147910024793389	-1.00920481100565
